FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY,DEP_AMORT_EXP_OPS,CASH,MARKETABLE_SEC,OTH_CURR_ASSETS,TOT_CURR_ASSETS,LIMITED_USE_CASH,LIMITED_USE_INV,LIMITED_USE_OTHER_ASSETS,TOT_LIMITED_USE_ASSETS,TOT_PPE,ACCU_DEP_AMORT,NET_TOT_PPE,CONST_IN_PROGRESS,TOT_INV_AND_OTH_ASSETS,TOT_INTANGIBLE_ASSETS,TOT_ASSETS,CURR_LIABILITIES,CURR_MAT_LT_DEBT,TOT_CURR_LIABILITIES,TOT_DEF_CREDITS,TOT_LT_DEBT,CURR_MATURITIES,NET_TOT_LT_DEBT,TOT_LIABILITIES,TOT_EQUITY,TOT_LIABILITY_AND EQUITY
106344017,SUTTER CENTER FOR PSYCHIATRY,20261,2026-01-01,2026-03-31,Open,Sacramento,02 - Golden Empire,311,Non Profit Corp.,Comparable,,916-386-3000,7700 FOLSOM BOULEVARD,SACRAMENTO,95826,DAN PETERSON,73,73,61,58,25,185,1,0,0,183,179,1,7,639,0,655,389,1405,1,0,0,1649,1279,10,32,5420,0,250,107,0,0,0,0,924,2336,60,0,3677,2487837,1538050,5201596,7763,0,0,6244980,4934999,39480,126695,20581400,785646,192667,0,0,0,0,1736462,7264298,29429,0,10008502,295035,924787,1454821,3755551,0,0,0,0,4226312,5540498,0,68909,0,0,0,126695,16392608,0,0,0,0,0,2329122,247796,1396015,7763,0,0,3788291,6428307,0,0,14197294,27944,14401865,0,12821,0,0,0,0,3134639,,0,,,,,,,,,,,,,372822.0,0.0,0.0,13115945.0,13115945.0,0.0,0.0,0.0,0.0,22222376.0,8327933.0,13894443.0,5909495.0,0.0,0.0,32919883.0,32489105.0,0.0,32489105.0,0.0,138441.0,0.0,138441.0,32627546.0,292337.0,32919883.0
106084001,SUTTER COAST HOSPITAL,20261,2026-01-01,2026-03-31,Open,Del Norte,01 - Northern California,101,Non Profit Corp.,Comparable,Rural,707-464-8511,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,MIKE LANE,49,49,27,248,13,11,137,0,0,59,47,12,0,527,0,1202,84,125,543,0,0,169,170,31,0,2324,0,8026,449,150,8962,0,0,1608,3644,434,161,23434,19846754,987844,1249495,9187203,0,0,3013591,2734127,518970,0,37537984,30443971,1433743,342433,20764959,0,0,7557253,11876119,984508,328777,73731763,2598127,38786198,2204644,1586496,21779741,-8066,0,0,7632210,4102519,0,1503478,0,0,0,230561,80415908,0,0,0,0,0,10800904,214751,0,7910869,0,0,2803627,9025472,0,98216,30853839,141940,28151607,0,93272,0,0,0,0,731313,,0,,,,,,,,,,,,,1140104.0,4820310.0,1191.0,32230180.0,37051681.0,0.0,0.0,0.0,0.0,107812460.0,75127319.0,32685141.0,5090358.0,1323022.0,0.0,76150202.0,9442052.0,0.0,9442052.0,1608267.0,809462.0,0.0,809462.0,11859781.0,64290421.0,76150202.0
106574010,SUTTER DAVIS HOSPITAL,20261,2026-01-01,2026-03-31,Open,Yolo,02 - Golden Empire,313,Non Profit Corp.,Comparable,,530-756-6440,2000 SUTTER PLACE,DAVIS,95616,RACHEL MCKINNEY,57,57,38,308,162,28,267,0,0,75,292,9,22,1163,0,1120,578,61,631,0,1,169,653,21,33,3267,0,2901,1733,812,7038,0,3,641,5786,252,270,19436,24138560,12899180,1444393,13902576,0,7154,4193007,16211489,452904,420030,73669293,26372578,14009233,3109021,32188995,0,24769,4424841,47910972,1144155,1168269,130352833,3942188,43613371,24398572,4465433,40304596,0,0,12552,6471506,31801437,0,1597059,0,0,0,453853,157060567,1472026,0,0,3954923,5426949,6534072,3975951,0,5395089,0,0,1924147,34559249,0,0,52388508,333226,44048784,0,131475,0,0,0,0,2008269,,0,,,,,,,,,,,,,2045198.0,94504.0,0.0,36981464.0,37075968.0,0.0,0.0,0.0,0.0,151524964.0,73130258.0,78394706.0,10554168.0,2398.0,0.0,126027240.0,3826602.0,210352.0,4036954.0,0.0,4315153.0,210352.0,4104801.0,8141755.0,117885485.0,126027240.0
106070934,SUTTER DELTA MEDICAL CENTER,20261,2026-01-01,2026-03-31,Open,Contra Costa,05 - East Bay,411,Non Profit Corp.,Comparable,,925-779-7200,3901 LONE TREE WAY,ANTIOCH,94509,TREVOR D. BRAND,141,141,80,633,257,66,463,0,0,57,250,15,46,1787,0,2847,1059,289,1812,0,0,197,709,40,99,7052,0,6865,3111,1327,15603,0,0,1084,4480,614,569,33653,63070341,25236776,5711409,38753127,0,0,4474531,19540410,841620,2049362,159677576,38270863,13559723,4918376,67036534,0,0,5219724,39496601,3231299,3532226,175265346,8050138,87568686,34505776,10559588,80211356,-251014,0,0,7321825,30252361,0,4072919,0,0,0,738297,263029932,0,0,0,0,0,12743595,4156293,0,24691990,0,0,2184545,28136567,0,0,71912990,334659,62303325,0,78420,0,0,0,0,1871052,,0,,,,,,,,,,,,,2226685.0,1985.0,0.0,59395102.0,59397087.0,0.0,0.0,0.0,0.0,177024420.0,111366300.0,65658120.0,3279191.0,369674.0,0.0,128704072.0,5727272.0,0.0,5727272.0,0.0,1307250.0,0.0,1307250.0,7034522.0,121669550.0,128704072.0
106171395,SUTTER LAKESIDE HOSPITAL,20261,2026-01-01,2026-03-31,Open,Lake,01 - Northern California,115,Non Profit Corp.,Comparable,Rural,707-262-5000,5176 HILL ROAD EAST,LAKEPORT,95453,TIMOTHY STEPHENS,25,25,20,210,27,6,129,0,0,18,45,2,3,440,0,945,144,46,422,0,0,73,144,7,3,1784,0,4983,605,1334,6738,0,8,634,2934,302,206,17744,15193303,2756071,770384,8394219,0,0,1430505,2882175,118383,114058,31659098,37469245,3546339,1322873,25330129,0,89146,3874858,12297181,1244889,1038770,86213430,3908709,41138694,4967021,1945152,25939984,-13262,0,88958,3466911,7522527,0,1363272,0,0,0,17555,90345521,0,0,0,0,0,9957339,1324815,0,7223247,0,0,1835778,7185828,0,0,27527007,113901,25050258,0,52867,0,0,0,0,1608885,,0,,,,,,,,,,,,,913907.0,2213.0,0.0,27803765.0,27805978.0,0.0,0.0,0.0,0.0,98612671.0,71945590.0,26667081.0,3292514.0,813458.0,1544933.0,60123964.0,11149255.0,0.0,11149255.0,0.0,2159411.0,0.0,2159411.0,13308666.0,46815298.0,60123964.0
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,20261,2026-01-01,2026-03-31,Open,Santa Cruz,08 - Mid-Coast,703,Non Profit Corp.,Comparable,,831-477-2200,2900 CHANTICLEER AVENUE,SANTA CRUZ,95065,STEPHEN GRAY,28,28,6,22,4,0,31,0,0,6,127,0,2,192,0,49,12,0,79,0,0,16,316,0,5,477,0,1677,802,3,261,0,0,51,1926,19,69,4808,2598177,505712,0,963268,0,0,166083,5755064,0,50154,10038458,24001972,10233404,39668,3594370,0,0,869335,28438553,250314,755828,68183444,427370,20666705,9778033,0,3739795,0,0,0,1035374,16463836,0,250314,0,0,0,780889,53142316,0,0,0,0,0,5776311,960281,38211,673361,0,0,0,17631422,0,0,25079586,91015,23937432,0,37472,0,0,0,0,883549,,0,,,,,,,,,,,,,815291.0,44310.0,0.0,12988676.0,13032986.0,0.0,0.0,0.0,0.0,63088933.0,40111690.0,22977243.0,1664071.0,0.0,0.0,37674300.0,7287263.0,0.0,7287263.0,0.0,2500368.0,0.0,2500368.0,9787631.0,27886669.0,37674300.0
106341051,SUTTER MEDICAL CENTER - SACRAMENTO,20261,2026-01-01,2026-03-31,Open,Sacramento,02 - Golden Empire,311,Non Profit Corp.,Comparable,,916-454-3333,2825 CAPITOL AVENUE,SACRAMENTO,95816,RACHAEL MCKINNEY,523,523,461,1705,1222,227,2423,0,0,470,2025,49,124,8245,0,8938,6989,1317,9041,0,0,4762,8259,195,355,39856,0,16495,11184,3164,35000,0,0,7662,24908,1481,1925,101819,228546078,165257490,25564916,193138803,0,0,119566225,209089414,4434918,14777752,960375596,236572138,130674796,11116245,137420853,0,0,31763989,274570840,6426644,8559727,837105232,21864437,368541994,267071126,23879171,263461635,0,0,0,120660414,297164763,0,10861562,0,0,0,11842483,1385347585,20498152,0,0,41042926,61541078,94127124,49193093,11788744,65524991,0,0,28992604,224047765,0,0,473674321,16325853,446095549,0,-2179920,0,0,0,0,12648540,,0,,,,,,,,,,,,,14754557.0,201717770.0,669172.0,414097543.0,616484485.0,0.0,0.0,0.0,0.0,1472554028.0,867656897.0,604897131.0,64336815.0,30313.0,2901528.0,1288650272.0,69005189.0,1381889.0,70387078.0,588824.0,397971489.0,1381889.0,396589600.0,467565502.0,821084770.0,1288650272.0
106311000,SUTTER ROSEVILLE MEDICAL CENTER,20261,2026-01-01,2026-03-31,Open,Placer,02 - Golden Empire,309,Non Profit Corp.,Comparable,,916-781-1000,1 MEDICAL PLAZA DRIVE,ROSEVILLE,95661,BRIAN ALEXANDER,418,418,409,2452,1559,137,1074,0,0,419,1795,59,80,7575,0,13491,8573,788,5147,0,0,2230,6132,204,242,36807,0,19755,12368,2500,21571,0,1,4132,23617,1058,1435,86437,277018623,175297994,18795928,102613261,0,0,51822768,146732573,3830016,8776027,784887190,125968762,78719242,6836411,80521242,0,46301,22450674,161317012,5214639,8152127,489226410,20136697,344839639,222592826,25011632,150043681,0,0,0,60466257,169620977,0,9044655,0,0,0,5131646,1006888010,16721491,0,0,21179265,37900756,56646771,48145902,0,31829534,0,46301,12853082,155604756,0,0,305126346,1984439,298145303,0,811892,0,0,0,0,696110,,0,,,,,,,,,,,,,11272576.0,939546.0,0.0,199500317.0,200439863.0,0.0,0.0,0.0,0.0,845313916.0,436232384.0,409081532.0,25135193.0,14315396.0,0.0,648971984.0,30503472.0,748644.0,31252116.0,0.0,111567383.0,748644.0,110818739.0,142070855.0,506901129.0,648971984.0
106494106,SUTTER SANTA ROSA REGIONAL HOSPITAL,20261,2026-01-01,2026-03-31,Open,Sonoma,03 - North Bay,401,Non Profit Corp.,Comparable,,707-576-4000,30 MARK WEST SPRINGS ROAD,SANTA ROSA,95403,MICHELLE OXFORD,124,124,104,839,225,56,543,0,2,118,466,14,31,2294,0,3609,962,281,2096,0,51,610,1563,54,72,9298,0,7919,2884,926,12866,0,6,1379,8195,488,609,35272,91398571,23780728,5484750,48809055,0,696772,14312374,38864747,1170660,1451429,225969086,97524057,27670244,3845902,54551728,0,70317,11517887,77919225,2460081,3288724,278848165,261809,163300804,41719018,9330652,83812969,0,0,295383,17955074,66686365,0,3630741,0,0,0,3712469,390705284,48132,0,0,8966488,9014620,25360015,9780086,0,19547814,0,471706,7875187,59064095,0,1027684,123126587,3521890,124936852,0,163564,0,0,0,0,849201,,0,,,,,,,,,,,,,5798142.0,1891.0,0.0,90362862.0,90364753.0,0.0,0.0,0.0,0.0,517246162.0,209809991.0,307436171.0,409694.0,370311.0,234137.0,398815066.0,12851131.0,0.0,12851131.0,0.0,1600851.0,0.0,1600851.0,14451982.0,384363084.0,398815066.0
106481094,SUTTER SOLANO MEDICAL CENTER,20261,2026-01-01,2026-03-31,Open,Solano,03 - North Bay,409,Non Profit Corp.,Comparable,,707-554-4444,300 HOSPITAL DRIVE,VALLEJO,94589,KELLEY JAEGER-JACKSON,106,106,49,351,117,24,271,0,0,38,79,14,21,915,0,1803,566,106,1232,0,0,184,358,34,40,4323,0,3990,1376,599,8963,0,0,398,2173,359,511,18369,36640299,11790767,1899817,25232873,0,0,3411706,6540978,610829,694396,86821665,34597682,9202229,2058006,38880771,0,0,3717001,18617513,1670135,2551086,111294423,5275792,54106433,17461703,3393174,55880791,-196668,0,0,5256348,12766592,0,2280964,0,0,0,2276061,158501190,0,0,0,1012678,1012678,16349291,3512410,620489,7597625,0,0,1657568,9920772,0,969421,40627576,157182,44612279,0,398841,0,0,0,0,3613866,,0,,,,,,,,,,,,,1925468.0,171686.0,0.0,43198607.0,43370293.0,0.0,0.0,0.0,0.0,181991457.0,124236203.0,57755254.0,7936655.0,0.0,0.0,109062202.0,6118337.0,0.0,6118337.0,0.0,578366.0,0.0,578366.0,6696703.0,102365499.0,109062202.0
106514030,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,20261,2026-01-01,2026-03-31,Open,Sutter,02 - Golden Empire,227,Non Profit Other,Comparable,,530-749-5700,455 PLUMAS BOULEVARD,YUBA CITY,95991,DALE STEAKLEY,14,14,2,27,2,0,10,0,0,3,14,0,1,57,0,83,8,0,19,0,0,26,35,0,1,172,0,1037,54,7,464,0,0,117,915,39,4,2637,2672314,224937,0,625264,0,0,452719,1431029,0,181261,5587524,12355577,730181,79030,3366991,0,0,1681956,8756126,291797,246865,27508523,536034,12344824,954393,0,3430491,0,0,0,1843669,3841095,0,291797,0,0,0,421649,23663952,0,0,0,0,0,2559996,0,74844,277946,0,0,272228,6241600,0,5481,9432095,3741450,13822023,0,6038,0,0,0,0,513789,,0,,,,,,,,,,,,,273045.0,13549162.0,0.0,4457755.0,18006917.0,0.0,0.0,0.0,0.0,11221426.0,7647976.0,3573450.0,504347.0,2.0,0.0,22084716.0,5373862.0,0.0,5373862.0,0.0,139403.0,0.0,139403.0,5513265.0,16571451.0,22084716.0
106391056,SUTTER TRACY COMMUNITY HOSPITAL,20261,2026-01-01,2026-03-31,Open,San Joaquin,06 - North San Joaquin,509,Non Profit Corp.,Comparable,,209-835-1500,1420 NORTH TRACY BOULEVARD,TRACY,95376,DAVID THOMPSON,77,77,44,313,239,38,183,0,0,39,249,11,24,1096,0,1175,1001,145,571,0,0,146,688,25,54,3805,0,2765,1804,1261,9474,0,0,966,5338,410,454,22472,25939040,21276940,2846209,11624909,0,0,3098251,15033729,514822,1123606,81457506,24968661,17703900,4652825,40881424,0,0,7654614,55214369,2355187,2832824,156263804,5701176,43284122,36309411,7361302,44326976,0,0,0,6142867,33005062,0,2870009,0,0,0,217680,179218605,777701,0,0,1125652,1903353,7520445,3406100,0,7755477,0,0,4413909,37310127,0,0,60406058,234056,46709731,0,53990,0,0,0,0,1560070,,0,,,,,,,,,,,,,1595972.0,310252.0,0.0,42671990.0,42982242.0,0.0,0.0,0.0,0.0,138175372.0,90241846.0,47933526.0,4833498.0,0.0,0.0,95749266.0,5780702.0,0.0,5780702.0,0.0,833573.0,0.0,833573.0,6614275.0,89134991.0,95749266.0
106291053,TAHOE FOREST HOSPITAL,20261,2026-01-01,2026-03-31,Open,Nevada,02 - Golden Empire,302,District,Comparable,Rural,530-587-6011,10121 PINE AVENUE,TRUCKEE,96161,ANNA ROTH,62,62,62,144,24,12,65,0,0,42,103,0,3,393,7,533,199,96,2604,0,0,103,371,0,179,4085,2792,8958,757,468,6174,0,0,4944,15752,4,741,37798,6645863,2128199,2562917,4010813,0,0,1678283,6894511,0,187417,24108003,61528665,4432795,2370307,23903454,0,0,14394416,54094663,37399,1906531,162668230,1800649,48464070,4585138,4558183,16125965,0,0,0,3657217,22196398,0,846969,0,0,0,276814,102511403,0,0,0,0,0,19710458,1975856,375041,11788302,0,0,12415482,38792776,4455,-797540,84264830,1580667,81460772,0,8818255,0,0,0,0,10138273,,0,,,,,,,,,,,,,5277367.0,30595981.0,0.0,82504991.0,113100972.0,186045879.0,0.0,0.0,186045879.0,382684010.0,224037514.0,158646496.0,46797324.0,0.0,34055074.0,538645745.0,55750031.0,7165848.0,62915879.0,0.0,144865383.0,7165848.0,137699535.0,200615414.0,338030331.0,538645745.0
106190782,TARZANA TREATMENT CENTER,20261,2026-01-01,2026-03-31,Open,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Comparable,,818-996-1051,18646 OXNARD STREET,TARZANA,91356,ALBERT SENELLA,60,60,60,38,0,499,0,19,0,75,0,0,3,634,0,278,0,3802,0,259,0,395,0,0,11,4745,0,0,0,0,0,0,0,0,0,0,0,0,444800,0,6083200,0,414400,0,632000,0,0,14025,7588425,0,0,0,0,0,0,0,0,0,0,0,0,142383,0,515177,0,0,206673,0,463616,0,0,0,0,0,0,10534,1338383,0,0,0,0,0,302417,0,5568023,0,207727,0,168384,0,0,3491,6250042,0,4687820,0,12782303,0,0,0,0,1025222,,0,,,,,,,,,,,,,19195.0,85247455.0,22049287.0,61634068.0,168930810.0,0.0,0.0,0.0,0.0,80711021.0,23183856.0,57527165.0,0.0,71929677.0,0.0,298387652.0,31125808.0,447584.0,31573392.0,2310707.0,67370464.0,447584.0,66922880.0,100806979.0,197580673.0,298387652.0
106094002,TELECARE EL DORADO COUNTY P.H.F.,20261,2026-01-01,2026-03-31,Open,El Dorado,02 - Golden Empire,304,Investor - Corp.,Psychiatric Health Facilities,,530-621-6213,935-B SPRING STREET,PLACERVILLE,95667,ANNE BAKAR,16,16,16,0,0,0,0,2,0,39,0,0,0,41,0,0,0,0,0,190,0,952,0,0,0,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,0,1904000,0,0,0,2284000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90231,0,452103,0,0,0,0,0,0,0,542334,0,0,0,0,0,0,0,0,0,289769,0,1451897,0,0,0,1741666,125000,1603074,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,2387.0,0.0,0.0,1966549.0,1966549.0,0.0,0.0,0.0,0.0,26059.0,18992.0,7067.0,0.0,1827.0,0.0,1975443.0,815296.0,507.0,815803.0,0.0,1792.0,507.0,1285.0,817088.0,1158355.0,1975443.0
106014207,TELECARE HERITAGE - PHF,20261,2026-01-01,2026-03-31,Open,Alameda,05 - East Bay,417,Investor - Corp.,Psychiatric Health Facilities,,510-535-5115,2633 EAST 27TH STREET,OAKLAND,94601,ANNE BAKAR,26,26,26,1,0,0,0,0,0,0,276,0,0,277,0,11,0,0,0,0,0,0,1656,0,0,1667,0,0,0,0,0,0,0,0,0,0,0,0,26620,0,0,0,0,0,0,4007520,0,0,4034140,0,0,0,0,0,0,0,0,0,0,0,-91484,12287,0,0,0,0,0,0,0,942491,0,0,0,0,0,0,863294,0,0,0,0,0,14333,0,0,0,0,0,0,3156513,0,0,3170846,3853,3746900,0,0,0,0,0,0,81067,,0,,,,,,,,,,,,,48846.0,0.0,0.0,1799688.0,1799688.0,0.0,0.0,0.0,0.0,5720892.0,4955148.0,765744.0,6711.0,8158.0,0.0,2580301.0,2586167.0,2073.0,2588240.0,0.0,8124.0,2073.0,6051.0,2594291.0,-13990.0,2580301.0
106190021,TELECARE MLK ADULT PSYCHIATRIC HEALTH FACILITY,20261,2026-01-01,2026-03-31,Open,Los Angeles,11 - Los Angeles,923,Investor - Corp.,Comparable,,424-454-5400,12021 SOUTH WILMINGTON AVENUE,LOS ANGELES,90059,ANNE BAKER,16,16,16,0,0,0,0,3,0,5,0,0,0,8,0,0,0,0,0,140,0,1263,0,0,0,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000,0,2526000,0,0,0,2806000,0,0,0,0,0,0,0,0,0,0,0,29184,0,0,0,0,0,101193,0,883725,0,0,0,0,0,0,0,1014102,0,0,0,0,0,0,0,0,0,178807,0,1613091,0,0,0,1791898,0,1629649,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,2228.0,0.0,0.0,331414.0,331414.0,0.0,0.0,0.0,0.0,5941.0,3136.0,2805.0,0.0,39152.0,0.0,373371.0,276209.0,4585.0,280794.0,0.0,39152.0,4585.0,34567.0,315361.0,58010.0,373371.0
106334457,TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY,20261,2026-01-01,2026-03-31,Open,Riverside,12 - Inland Counties,1103,Investor - Corp.,Psychiatric Health Facilities,,760-863-8632,47-915 OASIS STREET,INDIO,92201,ANNE BAKAR,16,16,16,0,0,0,0,22,0,86,2,0,0,110,0,0,0,0,0,258,0,1067,17,0,0,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516000,0,2134000,34000,0,0,2684000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205233,0,848772,13523,0,0,0,0,0,0,1067528,0,0,0,0,0,0,0,0,0,310767,0,1285228,20477,0,0,1616472,0,1699413,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,1796.0,0.0,0.0,2549682.0,2549682.0,0.0,0.0,0.0,0.0,10045.0,5886.0,4159.0,0.0,694052.0,0.0,3247893.0,980462.0,503127.0,1483589.0,0.0,698400.0,503127.0,195273.0,1678862.0,1569031.0,3247893.0
106444029,TELECARE SANTA CRUZ - PHF,20261,2026-01-01,2026-03-31,Open,Santa Cruz,08 - Mid-Coast,703,Investor - Corp.,Psychiatric Health Facilities,,831-600-2801,2250 SOQUEL AVENUE,SANTA CRUZ,95062,ANNE BAKAR,16,16,16,20,0,69,0,7,0,0,2,0,0,98,0,355,0,920,0,36,0,0,21,0,0,1332,0,0,0,0,0,0,0,0,0,0,0,0,1036600,0,2686400,0,105120,0,0,61320,0,0,3889440,0,0,0,0,0,0,0,0,0,0,0,0,296694,0,768897,0,0,30087,0,0,17551,0,0,0,0,0,0,1113229,0,0,0,0,0,739906,0,1917503,0,75033,0,0,43769,0,0,2776211,50400,2766531,0,0,0,0,0,0,15737,,0,,,,,,,,,,,,,9490.0,0.0,0.0,3736828.0,3736828.0,0.0,0.0,0.0,0.0,210895.0,102254.0,108641.0,6250.0,52679.0,0.0,3904398.0,1457757.0,40301.0,1498058.0,0.0,52102.0,40301.0,11801.0,1509859.0,2394539.0,3904398.0
106504081,TELECARE STANISLAUS COUNTY - PHF,20261,2026-01-01,2026-03-31,Open,Stanislaus,06 - North San Joaquin,511,Investor - Corp.,Psychiatric Health Facilities,,209-300-8800,1904 RICHLAND AVENUE,CERES,95307,ANNE BAKAR,16,16,16,0,0,0,0,5,0,115,0,0,0,120,0,0,0,0,0,65,0,1221,0,0,0,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,0,2442000,0,0,0,2572000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31172,0,585555,0,0,0,0,0,0,0,616727,0,0,0,0,0,0,0,0,0,98828,0,1856445,0,0,0,1955273,0,1885634,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,5797.0,0.0,0.0,4194468.0,4194468.0,0.0,0.0,0.0,0.0,159138.0,113371.0,45767.0,0.0,119549.0,0.0,4359784.0,1010305.0,119549.0,1129854.0,0.0,119549.0,119549.0,0.0,1129854.0,3229930.0,4359784.0
106014226,TELECARE WILLOW ROCK CENTER - PHF,20261,2026-01-01,2026-03-31,Open,Alameda,05 - East Bay,421,Investor - Corp.,Psychiatric Health Facilities,,510-895-5502,2050 FAIRMONT DRIVE,SAN LEANDRO,94578,ANNE BAKAR,16,16,16,0,0,0,0,13,0,97,66,0,0,176,0,0,0,0,0,57,0,507,287,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399000,0,3549000,2009000,0,0,5957000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241789,0,2150650,1419176,0,0,0,0,0,0,3811615,0,0,0,0,0,0,0,0,0,157211,0,1398350,589824,0,0,2145385,0,2181291,0,0,0,0,0,0,41426,,0,,,,,,,,,,,,,11255.0,0.0,0.0,9440577.0,9440577.0,0.0,0.0,0.0,0.0,648556.0,531486.0,117070.0,6426.0,8144.0,0.0,9572217.0,1899890.0,232.0,1900122.0,0.0,8144.0,232.0,7912.0,1908034.0,7664183.0,9572217.0
106334564,TEMECULA VALLEY HOSPITAL,20261,2026-01-01,2026-03-31,Open,Riverside,12 - Inland Counties,1111,Investor - Corp.,Comparable,,951-331-2200,31700 TEMECULA PKWY,TEMECULA,92592,HONG MIN,140,140,140,711,877,66,335,0,0,90,406,0,28,2513,0,3254,4773,347,1582,0,0,381,1391,0,127,11855,0,1585,2006,353,2797,0,0,807,3377,15,956,11896,112195885,165507487,12243138,52179581,0,0,12236838,56705065,0,4038675,415106669,44470843,61311747,4795405,45805054,0,0,14085978,64880849,79089,6526528,241955493,5235291,127698410,204899125,15725802,92209516,0,0,0,23472888,98208595,0,480300,0,0,0,7092967,575022894,0,0,0,0,0,27230611,20605200,1233995,5428690,0,0,2678971,21573785,24067,3263949,82039268,485005,69544102,0,24083,0,0,0,0,620892,,0,,,,,,,,,,,,,2645023.0,1208.0,0.0,74107993.0,74109201.0,0.0,0.0,0.0,0.0,258439750.0,154341810.0,104097940.0,851817.0,0.0,0.0,179058958.0,39838438.0,0.0,39838438.0,0.0,0.0,0.0,0.0,39838438.0,139220520.0,179058958.0
